city,drive,fuelType,highway,make,model,,VClass
16,Rear-Wheel Drive,Regular,22,Chevrolet,Silverado C15 2WD,Automatic,Standard Pickup Trucks 2WD
16,Rear-Wheel Drive,Regular,23,Chevrolet,Silverado C15 2WD,Automatic,Standard Pickup Trucks 2WD
16,Rear-Wheel Drive,Gasoline or E85,23,Chevrolet,Silverado C15 2WD,Automatic,Standard Pickup Trucks 2WD
15,Rear-Wheel Drive,Premium,21,Chevrolet,Silverado C15 2WD,Automatic,Standard Pickup Trucks 2WD
16,Rear-Wheel Drive,Regular,22,GMC,Sierra C15 2WD,Automatic,Standard Pickup Trucks 2WD
16,Rear-Wheel Drive,Regular,23,GMC,Sierra C15 2WD,Automatic,Standard Pickup Trucks 2WD
16,Rear-Wheel Drive,Gasoline or E85,23,GMC,Sierra C15 2WD,Automatic,Standard Pickup Trucks 2WD
15,Rear-Wheel Drive,Premium,21,GMC,Sierra C15 2WD,Automatic,Standard Pickup Trucks 2WD
15,4-Wheel Drive,Premium,20,Chevrolet,Silverado K15 4WD,Automatic,Standard Pickup Trucks 4WD
15,Rear-Wheel Drive,Regular,19,GMC,G15/25 Vandura 2WD,Manual,Vans
15,4-Wheel Drive,Regular,20,Chevrolet,Silverado K15 4WD,Automatic,Standard Pickup Trucks 4WD
15,4-Wheel Drive,Premium,20,GMC,Sierra K15 4WD,Automatic,Standard Pickup Trucks 4WD
15,4-Wheel Drive,Regular,20,GMC,Sierra K15 4WD,Automatic,Standard Pickup Trucks 4WD
21,Front-Wheel Drive,Regular,28,Ram,Promaster City,Automatic,Special Purpose Vehicle 2WD
15,Rear-Wheel Drive,Regular,20,Chevrolet,Silverado C15 Cab Chassis 2WD,Automatic,Special Purpose Vehicle 2WD
15,4-Wheel Drive,Regular,19,Chevrolet,Silverado K15 Cab Chassis 4WD,Automatic,Special Purpose Vehicle 4WD
15,Rear-Wheel Drive,Regular,20,GMC,Sierra C15 Cab Chassis 2WD,Automatic,Special Purpose Vehicle 2WD
15,4-Wheel Drive,Regular,19,GMC,Sierra K15 Cab Chassis 4WD,Automatic,Special Purpose Vehicle 4WD
26,All-Wheel Drive,Regular,31,Buick,Encore AWD,Automatic,Small Sport Utility Vehicle 4WD
24,All-Wheel Drive,Regular,30,Buick,Encore AWD,Automatic,Small Sport Utility Vehicle 4WD
11,Rear-Wheel Drive,Regular,13,Maserati,Biturbo,Automatic,Minicompact Cars
23,Front-Wheel Drive,Regular,29,Toyota,Camry,Automatic,Compact Cars
13,Rear-Wheel Drive,Regular,15,GMC,G15/25 Vandura 2WD,Automatic,Vans
24,All-Wheel Drive,Regular,30,Chevrolet,Trax AWD,Automatic,Small Sport Utility Vehicle 4WD
22,4-Wheel Drive,Premium,27,Mercedes-Benz,GLC300 4matic Coupe,Automatic,Small Sport Utility Vehicle 4WD
18,4-Wheel Drive,Premium,24,Mercedes-Benz,AMG GLC43 4matic Coupe,Automatic,Small Sport Utility Vehicle 4WD
14,Rear-Wheel Drive,Premium,23,Cadillac,Escalade 2WD,Automatic,Standard Sport Utility Vehicle 2WD
16,Rear-Wheel Drive,Regular,23,Chevrolet,Tahoe C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
16,Rear-Wheel Drive,Regular,23,Chevrolet,Suburban C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
16,Rear-Wheel Drive,Gasoline or E85,23,Chevrolet,Tahoe C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
16,Rear-Wheel Drive,Gasoline or E85,23,Chevrolet,Suburban C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
14,Rear-Wheel Drive,Premium,23,GMC,Yukon C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
14,Rear-Wheel Drive,Premium,23,GMC,Yukon C1500 XL 2WD,Automatic,Standard Sport Utility Vehicle 2WD
12,Rear-Wheel Drive,Regular,17,GMC,G15/25 Vandura 2WD,Automatic,Vans
16,Rear-Wheel Drive,Regular,23,GMC,Yukon C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
16,Rear-Wheel Drive,Regular,23,GMC,Yukon C1500 XL 2WD,Automatic,Standard Sport Utility Vehicle 2WD
16,Rear-Wheel Drive,Gasoline or E85,23,GMC,Yukon C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
16,Rear-Wheel Drive,Gasoline or E85,23,GMC,Yukon C1500 XL 2WD,Automatic,Standard Sport Utility Vehicle 2WD
18,Rear-Wheel Drive,Premium,23,Mercedes-Benz,GLE350,Automatic,Standard Sport Utility Vehicle 2WD
14,4-Wheel Drive,Premium,21,Cadillac,Escalade 4WD,Automatic,Standard Sport Utility Vehicle 4WD
14,4-Wheel Drive,Premium,22,Chevrolet,Tahoe K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
16,4-Wheel Drive,Regular,22,Chevrolet,Tahoe K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
15,4-Wheel Drive,Regular,22,Chevrolet,Suburban K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
16,4-Wheel Drive,Gasoline or E85,22,Chevrolet,Tahoe K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
14,Rear-Wheel Drive,Regular,17,GMC,G15/25 Vandura 2WD,Manual,Vans
15,4-Wheel Drive,Gasoline or E85,22,Chevrolet,Suburban K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
14,4-Wheel Drive,Premium,21,GMC,Yukon K1500 XL 4WD,Automatic,Standard Sport Utility Vehicle 4WD
14,4-Wheel Drive,Premium,22,GMC,Yukon K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
15,4-Wheel Drive,Regular,22,GMC,Yukon K1500 XL 4WD,Automatic,Standard Sport Utility Vehicle 4WD
16,4-Wheel Drive,Regular,22,GMC,Yukon K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
15,4-Wheel Drive,Gasoline or E85,22,GMC,Yukon K1500 XL 4WD,Automatic,Standard Sport Utility Vehicle 4WD
16,4-Wheel Drive,Gasoline or E85,22,GMC,Yukon K1500 4WD,Automatic,Standard Sport Utility Vehicle 4WD
17,4-Wheel Drive,Premium,22,Mercedes-Benz,AMG GLE43 4matic Coupe,Automatic,Standard Sport Utility Vehicle 4WD
14,4-Wheel Drive,Premium,18,Mercedes-Benz,AMG GLE63 S Coupe,Automatic,Standard Sport Utility Vehicle 4WD
18,4-Wheel Drive,Premium,22,Mercedes-Benz,GLE350 4matic,Automatic,Standard Sport Utility Vehicle 4WD
14,Rear-Wheel Drive,Regular,18,GMC,G15/25 Vandura 2WD,Manual,Vans
18,4-Wheel Drive,Premium or E85,22,Mercedes-Benz,GLE350 4matic,Automatic,Standard Sport Utility Vehicle 4WD
23,All-Wheel Drive,Regular,30,Audi,TT Roadster quattro,Automatic,Two Seaters
27,Front-Wheel Drive,Premium,35,MINI,Cooper Convertible,Automatic,Minicompact Cars
23,All-Wheel Drive,Regular,30,Audi,TT Coupe quattro,Automatic,Subcompact Cars
24,All-Wheel Drive,Regular,31,Audi,A3 quattro,Automatic,Subcompact Cars
27,Front-Wheel Drive,Premium,35,MINI,Cooper Hardtop 2 door,Automatic,Subcompact Cars
27,Front-Wheel Drive,Premium,35,MINI,Cooper Hardtop 4 door,Automatic,Subcompact Cars
48,Front-Wheel Drive,Regular,43,Toyota,Prius c,Automatic,Compact Cars
28,Front-Wheel Drive,Regular,38,Volkswagen,Jetta,Automatic,Compact Cars
28,Front-Wheel Drive,Regular,40,Volkswagen,Jetta,Manual,Compact Cars
12,Rear-Wheel Drive,Regular,17,GMC,G15/25 Vandura 2WD,Automatic,Vans
19,Rear-Wheel Drive,Regular,30,Dodge,Challenger,Automatic,Midsize Cars
16,Rear-Wheel Drive,Midgrade,25,Dodge,Challenger,Automatic,Midsize Cars
15,Rear-Wheel Drive,Premium,25,Dodge,Challenger,Automatic,Midsize Cars
15,Rear-Wheel Drive,Premium,23,Dodge,Challenger,Manual,Midsize Cars
14,Rear-Wheel Drive,Premium,23,Dodge,Challenger,Manual,Midsize Cars
13,Rear-Wheel Drive,Premium,22,Dodge,Challenger SRT,Automatic,Midsize Cars
15,Rear-Wheel Drive,Premium,25,Dodge,Challenger SRT,Automatic,Midsize Cars
13,Rear-Wheel Drive,Premium,21,Dodge,Challenger SRT,Manual,Midsize Cars
14,Rear-Wheel Drive,Premium,23,Dodge,Challenger SRT,Manual,Midsize Cars
18,All-Wheel Drive,Regular,27,Dodge,Challenger GT,Automatic,Midsize Cars
17,Rear-Wheel Drive,Diesel,21,GMC,G15/25 Vandura 2WD,Automatic,Vans
19,Rear-Wheel Drive,Regular,30,Chrysler,300,Automatic,Large Cars
19,Rear-Wheel Drive,Gasoline or E85,30,Chrysler,300,Automatic,Large Cars
16,Rear-Wheel Drive,Midgrade,25,Chrysler,300,Automatic,Large Cars
18,All-Wheel Drive,Regular,27,Chrysler,300 AWD,Automatic,Large Cars
18,All-Wheel Drive,Gasoline or E85,27,Chrysler,300 AWD,Automatic,Large Cars
19,Rear-Wheel Drive,Regular,30,Dodge,Charger,Automatic,Large Cars
19,Rear-Wheel Drive,Gasoline or E85,30,Dodge,Charger,Automatic,Large Cars
16,Rear-Wheel Drive,Midgrade,25,Dodge,Charger,Automatic,Large Cars
15,Rear-Wheel Drive,Premium,25,Dodge,Charger,Automatic,Large Cars
13,Rear-Wheel Drive,Premium,22,Dodge,Charger SRT,Automatic,Large Cars
18,Rear-Wheel Drive,Diesel,22,GMC,G15/25 Vandura 2WD,Manual,Vans
15,Rear-Wheel Drive,Premium,25,Dodge,Charger SRT,Automatic,Large Cars
18,All-Wheel Drive,Regular,27,Dodge,Charger AWD,Automatic,Large Cars
18,All-Wheel Drive,Gasoline or E85,27,Dodge,Charger AWD,Automatic,Large Cars
28,Front-Wheel Drive,Regular,37,Hyundai,Sonata,Automatic,Large Cars
25,Front-Wheel Drive,Regular,30,Kia,Forte 5,Automatic,Large Cars
23,Front-Wheel Drive,Regular,29,Kia,Forte 5,Manual,Large Cars
22,Front-Wheel Drive,Premium,30,Fiat,500 L,Automatic,Small Station Wagons
20,Rear-Wheel Drive,Regular,26,Chevrolet,Colorado 2WD,Automatic,Small Pickup Trucks 2WD
20,Rear-Wheel Drive,Regular,26,Chevrolet,Colorado 2WD,Manual,Small Pickup Trucks 2WD
22,Rear-Wheel Drive,Diesel,30,Chevrolet,Colorado 2WD,Automatic,Small Pickup Trucks 2WD
14,Rear-Wheel Drive,Regular,17,GMC,G35 Vandura 2WD,Automatic,Vans
18,Rear-Wheel Drive,Regular,25,Chevrolet,Colorado 2WD,Automatic,Small Pickup Trucks 2WD
20,Rear-Wheel Drive,Regular,26,GMC,Canyon 2WD,Automatic,Small Pickup Trucks 2WD
20,Rear-Wheel Drive,Regular,26,GMC,Canyon 2WD,Manual,Small Pickup Trucks 2WD
22,Rear-Wheel Drive,Diesel,30,GMC,Canyon 2WD,Automatic,Small Pickup Trucks 2WD
18,Rear-Wheel Drive,Regular,25,GMC,Canyon 2WD,Automatic,Small Pickup Trucks 2WD
19,Front-Wheel Drive,Regular,26,Honda,Ridgeline FWD,Automatic,Small Pickup Trucks 2WD
19,4-Wheel Drive,Regular,24,Chevrolet,Colorado 4WD,Automatic,Small Pickup Trucks 4WD
20,4-Wheel Drive,Diesel,28,Chevrolet,Colorado 4WD,Automatic,Small Pickup Trucks 4WD
19,4-Wheel Drive,Diesel,22,Chevrolet,Colorado ZR2 4WD,Automatic,Small Pickup Trucks 4WD
17,4-Wheel Drive,Regular,24,Chevrolet,Colorado 4WD,Automatic,Small Pickup Trucks 4WD
17,Rear-Wheel Drive,Regular,22,GMC,Safari 2WD (cargo),Automatic,Vans
16,4-Wheel Drive,Regular,18,Chevrolet,Colorado ZR2 4WD,Automatic,Small Pickup Trucks 4WD
19,4-Wheel Drive,Regular,24,GMC,Canyon 4WD,Automatic,Small Pickup Trucks 4WD
20,4-Wheel Drive,Diesel,28,GMC,Canyon 4WD,Automatic,Small Pickup Trucks 4WD
17,4-Wheel Drive,Regular,24,GMC,Canyon 4WD,Automatic,Small Pickup Trucks 4WD
18,All-Wheel Drive,Regular,25,Honda,Ridgeline AWD,Automatic,Standard Pickup Trucks 4WD
15,Rear-Wheel Drive,Regular,15,Chevrolet,Colorado Cab Chassis 2WD,Automatic,Special Purpose Vehicle 2WD
15,Rear-Wheel Drive,Regular,15,GMC,Canyon Cab Chassis 2WD,Automatic,Special Purpose Vehicle 2WD
19,Front-Wheel Drive,Regular,28,Chrysler,Pacifica,Automatic,Minivan - 2WD
21,Front-Wheel Drive,Regular,30,Jeep,Cherokee FWD,Automatic,Small Sport Utility Vehicle 2WD
21,Front-Wheel Drive,Gasoline or E85,30,Jeep,Cherokee FWD,Automatic,Small Sport Utility Vehicle 2WD
18,Rear-Wheel Drive,Regular,23,GMC,Safari 2WD (cargo),Manual,Vans
21,Front-Wheel Drive,Midgrade,29,Jeep,Cherokee FWD,Automatic,Small Sport Utility Vehicle 2WD
24,All-Wheel Drive,Regular,28,GMC,Terrain AWD,Automatic,Small Sport Utility Vehicle 4WD
21,All-Wheel Drive,Regular,28,Jeep,Cherokee 4WD,Automatic,Small Sport Utility Vehicle 4WD
21,All-Wheel Drive,Gasoline or E85,28,Jeep,Cherokee 4WD,Automatic,Small Sport Utility Vehicle 4WD
20,All-Wheel Drive,Midgrade,27,Jeep,Cherokee 4WD,Automatic,Small Sport Utility Vehicle 4WD
21,4-Wheel Drive,Regular,27,Jeep,Cherokee 4WD Active Drive II,Automatic,Small Sport Utility Vehicle 4WD
18,4-Wheel Drive,Midgrade,26,Jeep,Cherokee 4WD Active Drive II,Automatic,Small Sport Utility Vehicle 4WD
19,4-Wheel Drive,Regular,25,Jeep,Cherokee Trailhawk 4WD,Automatic,Small Sport Utility Vehicle 4WD
18,4-Wheel Drive,Midgrade,24,Jeep,Cherokee Trailhawk 4WD,Automatic,Small Sport Utility Vehicle 4WD
14,Rear-Wheel Drive,Premium,23,Chevrolet,Tahoe C1500 2WD,Automatic,Standard Sport Utility Vehicle 2WD
25,Front-Wheel Drive,Regular,31,Toyota,Camry,Manual,Compact Cars
19,Rear-Wheel Drive,Regular,24,GMC,Safari 2WD (cargo),Manual,Vans
19,Rear-Wheel Drive,Regular,26,Dodge,Durango RWD,Automatic,Standard Sport Utility Vehicle 2WD
19,Rear-Wheel Drive,Regular,26,Jeep,Grand Cherokee 2WD,Automatic,Standard Sport Utility Vehicle 2WD
18,All-Wheel Drive,Regular,25,Dodge,Durango AWD,Automatic,Standard Sport Utility Vehicle 4WD
18,All-Wheel Drive,Regular,25,Jeep,Grand Cherokee 4WD,Automatic,Standard Sport Utility Vehicle 4WD
17,4-Wheel Drive,Premium,22,Mercedes-Benz,GLS450 4matic,Automatic,Standard Sport Utility Vehicle 4WD
14,4-Wheel Drive,Premium,19,Mercedes-Benz,GLS550 4matic,Automatic,Standard Sport Utility Vehicle 4WD
13,4-Wheel Drive,Premium,18,Mercedes-Benz,AMG GLS63,Automatic,Standard Sport Utility Vehicle 4WD
17,Rear-Wheel Drive,Premium,24,BMW,M4 DTM Champions Edition,Automatic,Two Seaters
28,Front-Wheel Drive,Premium,37,MINI,Cooper Convertible,Manual,Minicompact Cars
25,Front-Wheel Drive,Premium,33,MINI,Cooper S Convertible,Automatic,Minicompact Cars
15,Rear-Wheel Drive,Regular,20,GMC,Safari 2WD (cargo),Automatic,Vans
23,Front-Wheel Drive,Premium,32,MINI,Cooper S Convertible,Manual,Minicompact Cars
25,Front-Wheel Drive,Premium,33,MINI,John Cooper Works Convertible,Automatic,Minicompact Cars
22,Front-Wheel Drive,Premium,31,MINI,John Cooper Works Convertible,Manual,Minicompact Cars
24,Rear-Wheel Drive,Premium,35,BMW,230i Coupe,Automatic,Subcompact Cars
24,Rear-Wheel Drive,Premium,34,BMW,230i Convertible,Automatic,Subcompact Cars
23,All-Wheel Drive,Premium,33,BMW,230i xDrive Convertible,Automatic,Subcompact Cars
21,Rear-Wheel Drive,Premium,30,BMW,M240i Coupe,Automatic,Subcompact Cars
19,Rear-Wheel Drive,Premium,28,BMW,M240i Coupe,Manual,Subcompact Cars
21,All-Wheel Drive,Premium,30,BMW,M240i xDrive Coupe,Automatic,Subcompact Cars
21,Rear-Wheel Drive,Premium,30,BMW,M240i Convertible,Automatic,Subcompact Cars
15,Rear-Wheel Drive,Regular,22,GMC,Safari 2WD (cargo),Manual,Vans
18,Rear-Wheel Drive,Premium,27,BMW,M240i Convertible,Manual,Subcompact Cars
21,All-Wheel Drive,Premium,30,BMW,M240i xDrive Convertible,Automatic,Subcompact Cars
18,Rear-Wheel Drive,Premium,26,BMW,M2,Manual,Subcompact Cars
20,Rear-Wheel Drive,Premium,26,BMW,M2,Automatic,Subcompact Cars
28,Front-Wheel Drive,Premium,38,MINI,Cooper Hardtop 2 door,Manual,Subcompact Cars
28,Front-Wheel Drive,Premium,37,MINI,Cooper Hardtop 4 door,Manual,Subcompact Cars
25,Front-Wheel Drive,Premium,32,MINI,Cooper S Hardtop 2 door,Automatic,Subcompact Cars
23,Front-Wheel Drive,Premium,32,MINI,Cooper S Hardtop 2 door,Manual,Subcompact Cars
25,Front-Wheel Drive,Premium,32,MINI,Cooper S Hardtop 4 door,Automatic,Subcompact Cars
23,Front-Wheel Drive,Premium,32,MINI,Cooper S Hardtop 4 door,Manual,Subcompact Cars
17,Rear-Wheel Drive,Regular,20,Mitsubishi,Van,Automatic,Vans
25,Front-Wheel Drive,Premium,32,MINI,John Cooper Works Hardtop,Automatic,Subcompact Cars
23,Front-Wheel Drive,Premium,32,MINI,John Cooper Works Hardtop,Manual,Subcompact Cars
24,Rear-Wheel Drive,Premium,34,BMW,330i,Automatic,Compact Cars
23,All-Wheel Drive,Premium,33,BMW,330i xDrive,Automatic,Compact Cars
24,Rear-Wheel Drive,Premium,35,BMW,320i,Automatic,Compact Cars
23,Rear-Wheel Drive,Premium,35,BMW,320i,Manual,Compact Cars
23,All-Wheel Drive,Premium,34,BMW,320i xDrive,Automatic,Compact Cars
21,Rear-Wheel Drive,Premium,32,BMW,340i,Automatic,Compact Cars
19,Rear-Wheel Drive,Premium,29,BMW,340i,Manual,Compact Cars
21,All-Wheel Drive,Premium,31,BMW,340i xDrive,Automatic,Compact Cars
18,Rear-Wheel Drive,Regular,21,Toyota,Cargo Van 2WD,Automatic,Vans
19,All-Wheel Drive,Premium,29,BMW,340i xDrive,Manual,Compact Cars
19,Rear-Wheel Drive,Premium,29,BMW,440i Coupe,Manual,Compact Cars
29,Front-Wheel Drive,Regular,40,Chevrolet,Cruze,Automatic,Compact Cars
29,Front-Wheel Drive,Regular,39,Chevrolet,Cruze Premier,Automatic,Compact Cars
27,Front-Wheel Drive,Regular,40,Chevrolet,Cruze,Manual,Compact Cars
27,Front-Wheel Drive,Regular,35,Chevrolet,Sonic,Automatic,Compact Cars
28,Front-Wheel Drive,Regular,37,Chevrolet,Sonic,Manual,Compact Cars
27,Rear-Wheel Drive,Premium,32,Infiniti,Q50 Hybrid,Automatic,Compact Cars
26,All-Wheel Drive,Premium,30,Infiniti,Q50 Hybrid AWD,Automatic,Compact Cars
33,Front-Wheel Drive,Regular,41,Mitsubishi,Mirage,Manual,Compact Cars
19,Rear-Wheel Drive,Regular,22,Toyota,Cargo Van 2WD,Manual,Vans
37,Front-Wheel Drive,Regular,43,Mitsubishi,Mirage,Automatic,Compact Cars
33,Front-Wheel Drive,Regular,40,Mitsubishi,Mirage G4,Manual,Compact Cars
35,Front-Wheel Drive,Regular,41,Mitsubishi,Mirage G4,Automatic,Compact Cars
24,Rear-Wheel Drive,Premium,34,BMW,530i,Automatic,Midsize Cars
23,All-Wheel Drive,Premium,33,BMW,530i xDrive,Automatic,Midsize Cars
29,Front-Wheel Drive,Regular,38,Chevrolet,Cruze Hatchback,Automatic,Midsize Cars
28,Front-Wheel Drive,Regular,37,Chevrolet,Cruze Premier Hatchback,Automatic,Midsize Cars
16,Rear-Wheel Drive,Premium,24,Infiniti,Q70,Automatic,Midsize Cars
16,All-Wheel Drive,Premium,23,Infiniti,Q70 AWD,Automatic,Midsize Cars
28,Rear-Wheel Drive,Premium,33,Infiniti,Q70 Hybrid,Automatic,Midsize Cars
18,4-Wheel or All-Wheel Drive,Regular,19,Toyota,Cargo Van 4WD,Automatic,Vans
18,Rear-Wheel Drive,Premium,25,Infiniti,Q70,Automatic,Midsize Cars
18,All-Wheel Drive,Premium,24,Infiniti,Q70 AWD,Automatic,Midsize Cars
24,Front-Wheel Drive,Premium,32,MINI,Cooper Clubman,Automatic,Midsize Cars
24,Front-Wheel Drive,Premium,34,MINI,Cooper Clubman,Manual,Midsize Cars
24,Front-Wheel Drive,Premium,32,MINI,Cooper Countryman,Automatic,Midsize Cars
24,Front-Wheel Drive,Premium,34,MINI,Cooper Countryman,Manual,Midsize Cars
22,All-Wheel Drive,Premium,32,MINI,Cooper Clubman All4,Manual,Midsize Cars
23,All-Wheel Drive,Premium,30,MINI,Cooper Countryman All4,Automatic,Midsize Cars
22,All-Wheel Drive,Premium,32,MINI,Cooper Countryman All4,Manual,Midsize Cars
23,Front-Wheel Drive,Premium,32,MINI,Cooper S Clubman,Automatic,Midsize Cars
18,4-Wheel or All-Wheel Drive,Regular,20,Toyota,Cargo Van 4WD,Manual,Vans
22,Front-Wheel Drive,Premium,31,MINI,Cooper S Clubman,Manual,Midsize Cars
23,Front-Wheel Drive,Premium,32,MINI,Cooper S Countryman,Automatic,Midsize Cars
22,All-Wheel Drive,Premium,31,MINI,Cooper S Countryman All4,Automatic,Midsize Cars
21,All-Wheel Drive,Premium,31,MINI,Cooper S Countryman All4,Manual,Midsize Cars
22,All-Wheel Drive,Premium,31,MINI,Cooper S Clubman All4,Automatic,Midsize Cars
21,All-Wheel Drive,Premium,30,MINI,Cooper S Clubman All4,Manual,Midsize Cars
22,All-Wheel Drive,Premium,31,BMW,X1 xDrive28i,Automatic,Large Cars
23,Front-Wheel Drive,Premium,32,BMW,X1 sDrive28i,Automatic,Large Cars
23,All-Wheel Drive,Premium,33,BMW,330i xDrive Gran Turismo,Automatic,Large Cars
20,All-Wheel Drive,Premium,29,BMW,340i xDrive Gran Turismo,Automatic,Large Cars
15,Rear-Wheel Drive,Regular,20,Chevrolet,Astro 2WD (passenger),Automatic,Vans
23,All-Wheel Drive,Premium,33,BMW,330i xDrive Sports Wagon,Automatic,Small Station Wagons
27,Front-Wheel Drive,Regular,35,Chevrolet,Sonic 5,Automatic,Small Station Wagons
28,Front-Wheel Drive,Regular,37,Chevrolet,Sonic 5,Manual,Small Station Wagons
22,Front-Wheel Drive,Regular,28,Mazda,CX-9 2WD,Automatic,Small Sport Utility Vehicle 2WD
18,All-Wheel Drive,Premium,24,Land Rover,Range Rover Velar,Automatic,Small Sport Utility Vehicle 4WD
20,4-Wheel Drive,Regular,26,Mazda,CX-9 4WD,Automatic,Small Sport Utility Vehicle 4WD
14,Rear-Wheel Drive,Regular,19,Nissan,Armada 2WD,Automatic,Standard Sport Utility Vehicle 2WD
13,All-Wheel Drive,Premium,19,Dodge,Durango SRT AWD,Automatic,Standard Sport Utility Vehicle 4WD
13,All-Wheel Drive,Premium,19,Jeep,Grand Cherokee SRT 4WD,Automatic,Standard Sport Utility Vehicle 4WD
13,4-Wheel Drive,Regular,18,Nissan,Armada 4WD,Automatic,Standard Sport Utility Vehicle 4WD
15,Rear-Wheel Drive,Regular,21,Chevrolet,Astro 2WD (passenger),Manual,Vans
43,Front-Wheel Drive,Regular Gas or Electricity,42,Chevrolet,Volt,Automatic,Compact Cars
20,Rear-Wheel Drive,Premium,29,Porsche,911 Carrera,Manual,Minicompact Cars
22,Rear-Wheel Drive,Premium,30,Porsche,911 Carrera,Automatic,Minicompact Cars
20,Rear-Wheel Drive,Premium,29,Porsche,911 Carrera Cabriolet,Manual,Minicompact Cars
22,Rear-Wheel Drive,Premium,28,Porsche,911 Carrera Cabriolet,Automatic,Minicompact Cars
20,Rear-Wheel Drive,Premium,29,Porsche,911 Carrera S,Manual,Minicompact Cars
22,Rear-Wheel Drive,Premium,28,Porsche,911 Carrera S,Automatic,Minicompact Cars
20,Rear-Wheel Drive,Premium,28,Porsche,911 Carrera S Cabriolet,Manual,Minicompact Cars
24,Front-Wheel Drive,Regular,29,Toyota,Corolla,Automatic,Compact Cars
14,Rear-Wheel Drive,Regular,17,Chevrolet,G10/20 Sport Van 2WD,Automatic,Vans
22,Rear-Wheel Drive,Premium,28,Porsche,911 Carrera S Cabriolet,Automatic,Minicompact Cars
20,4-Wheel Drive,Premium,28,Porsche,911 Carrera 4,Manual,Minicompact Cars
22,4-Wheel Drive,Premium,28,Porsche,911 Carrera 4,Automatic,Minicompact Cars
21,4-Wheel Drive,Premium,28,Porsche,911 Carrera 4 Cabriolet,Automatic,Minicompact Cars
20,4-Wheel Drive,Premium,28,Porsche,911 Carrera 4S,Manual,Minicompact Cars
21,4-Wheel Drive,Premium,28,Porsche,911 Carrera 4S,Automatic,Minicompact Cars
21,4-Wheel Drive,Premium,28,Porsche,911 Carrera 4S Cabriolet,Automatic,Minicompact Cars
22,4-Wheel Drive,Premium,28,Porsche,911 Targa 4,Automatic,Minicompact Cars
19,4-Wheel Drive,Premium,28,Porsche,911 Targa 4S,Manual,Minicompact Cars
21,4-Wheel Drive,Premium,27,Porsche,911 Targa 4S,Automatic,Minicompact Cars
14,Rear-Wheel Drive,Regular,16,Chevrolet,G10/20 Sport Van 2WD,Manual,Vans
18,Rear-Wheel Drive,Premium,26,Porsche,911 Carrera GTS,Manual,Minicompact Cars
20,Rear-Wheel Drive,Premium,26,Porsche,911 Carrera GTS,Automatic,Minicompact Cars
18,Rear-Wheel Drive,Premium,26,Porsche,911 Carrera GTS Cabriolet,Manual,Minicompact Cars
20,Rear-Wheel Drive,Premium,26,Porsche,911 Carrera GTS Cabriolet,Automatic,Minicompact Cars
18,4-Wheel Drive,Premium,26,Porsche,911 Carrera 4 GTS,Manual,Minicompact Cars
20,4-Wheel Drive,Premium,26,Porsche,911 Carrera 4 GTS,Automatic,Minicompact Cars
18,4-Wheel Drive,Premium,26,Porsche,911 Carrera 4 GTS Cabriolet,Manual,Minicompact Cars
20,4-Wheel Drive,Premium,25,Porsche,911 Carrera 4 GTS Cabriolet,Automatic,Minicompact Cars
24,All-Wheel Drive,Premium,33,BMW,230i xDrive Coupe,Automatic,Subcompact Cars
22,Rear-Wheel Drive,Premium,30,Mercedes-Benz,C300 Coupe,Automatic,Subcompact Cars
