DATE,PRCP,TMAX,TMIN,year,month,day
1983-02-22,0.47,62,48,1983,2,22
1983-02-23,0.42,61,51,1983,2,23
1983-02-24,0.16,51,43,1983,2,24
1983-02-25,0.17,58,42,1983,2,25
1983-02-26,0.1,50,43,1983,2,26
1983-02-27,0,50,38,1983,2,27
1983-02-28,0.03,50,40,1983,2,28
1983-03-01,0.18,47,41,1983,3,1
1983-03-02,0,50,42,1983,3,2
1983-03-03,0.1,48,42,1983,3,3
1983-03-04,0,53,42,1983,3,4
1983-03-05,0.31,52,45,1983,3,5
1983-03-06,0.17,56,44,1983,3,6
1983-03-07,0.32,53,46,1983,3,7
1983-03-08,0.7,58,47,1983,3,8
1983-03-09,0.25,58,52,1983,3,9
1983-03-10,0.16,56,44,1983,3,10
1983-03-11,0,56,39,1983,3,11
1983-03-12,0.13,58,43,1983,3,12
1983-03-13,0.1,56,44,1983,3,13
1983-03-14,0.04,53,42,1983,3,14
1983-03-15,0,54,40,1983,3,15
1983-03-16,0,63,43,1983,3,16
1983-03-17,0,62,44,1983,3,17
1983-03-18,0,60,40,1983,3,18
1983-03-19,0,60,41,1983,3,19
